RowId,Location
1,66.77582359313965
2,36.18340229988098
3,28.963648796081543
4,36.183382987976074
5,60.032203674316406
6,36.90366268157959
7,73.67370128631592
8,37.20394706726074
9,35.78339910507202
10,36.79887843132019
11,22.06863784790039
12,37.2899215221405
13,56.943881034851074
14,27.160029888153076
15,80.41218852996826
16,28.981648921966553
17,38.54280638694763
18,27.221294403076172
19,15.160632133483887
20,29.425779819488525
21,47.68411785364151
22,53.47767126560211
23,63.100942611694336
24,75.09969806671143
25,32.83226823806763
26,75.21051406860352
27,47.68899151682854
28,68.84814691543579
29,47.85104812681675
30,83.48576259613037
31,66.78616046905518
32,36.67739725112915
33,28.855175971984863
34,37.703821420669556
35,59.640424489974976
36,37.76352882385254
37,74.14291763305664
38,37.38700032234192
39,36.01263427734375
40,38.31211280822754
41,21.367947578430176
42,38.97168231010437
43,55.96093940734863
44,28.620596408843994
45,80.65323257446289
46,29.321731567382812
47,38.479077100753784
48,29.163628578186035
49,14.086981773376465
50,31.608407020568848
51,48.26425087451935
52,57.08295249938965
53,64.80027294158936
54,76.52538871765137
55,33.26832389831543
56,77.59704208374023
57,48.844704151153564
58,72.52629661560059
59,49.08131682872772
60,85.01688480377197
61,65.54620456695557
62,36.26001691818237
63,30.67525005340576
64,37.362722396850586
65,59.19452619552612
66,37.412123680114746
67,71.94375658035278
68,36.69036054611206
69,36.97178936004639
70,38.018933057785034
71,24.121755123138428
72,38.42671465873718
73,56.02629089355469
74,29.256425857543945
75,77.89734649658203
76,29.092326164245605
77,39.287110805511475
78,29.921051502227783
79,17.2518367767334
80,31.558781147003174
81,48.8361921608448
82,57.2839515209198
83,63.39704132080078
84,74.72119331359863
85,35.605592250823975
86,75.8636999130249
87,49.42372092604637
88,71.53114700317383
89,49.63531136512756
90,82.08966064453125
91,65.71507215499878
92,38.74477958679199
93,30.135186195373535
94,39.371663331985474
95,59.227288484573364
96,39.515876054763794
97,72.44350719451904
98,39.649821281433105
99,36.71619987487793
100,39.77034044265747
101,23.281230926513672
102,40.71248388290405
103,56.08648180961609
104,30.416114330291748
105,78.53081130981445
106,32.04378604888916
107,39.43208885192871
108,30.624328136444092
109,16.61272144317627
110,33.68179750442505
111,48.92962396144867
112,54.77164363861084
113,63.730642318725586
114,76.41273880004883
115,33.79609823226929
116,77.26034545898438
117,48.838139086961746
118,71.18695306777954
119,49.00449675321579
120,83.58159828186035
121,67.3144383430481
122,36.11764454841614
123,28.466355800628662
124,37.67657804489136
125,60.509010314941406
126,37.028430461883545
127,74.3567247390747
128,37.01144313812256
129,35.44327354431152
130,37.82775950431824
131,21.416810989379883
132,39.28381848335266
133,56.86411428451538
134,26.576760292053223
135,80.85306644439697
136,28.1973237991333
137,37.84168982505798
138,27.369468212127686
139,14.002676010131836
140,31.419167518615723
141,48.685032337903976
142,52.62771213054657
143,65.14524936676025
144,76.40517711639404
145,34.28135061264038
146,77.84943294525146
147,49.39987000823021
148,69.64786291122437
149,49.800959408283234
150,85.74322986602783
151,66.78806734085083
152,37.60076379776001
153,29.00757122039795
154,37.72578835487366
155,59.958919286727905
156,38.29425358772278
157,73.8422384262085
158,38.62245512008667
159,35.951677322387695
160,38.28757452964783
161,21.85554599761963
162,38.95230460166931
163,56.65392351150513
164,28.718964099884033
165,80.56835746765137
166,30.743459701538086
167,38.80556559562683
168,28.71205472946167
169,14.82396125793457
170,31.480570793151855
171,48.24774295091629
172,54.601054430007935
173,63.914684772491455
174,75.8573226928711
175,32.42623472213745
176,76.21999740600586
177,48.072325095534325
178,69.98537063598633
179,48.20918042957783
180,84.51265525817871
181,67.65063285827637
182,35.338767528533936
183,27.95817518234253
184,35.77927923202515
185,60.21957492828369
186,36.30086588859558
187,75.34014987945557
188,36.301039695739746
189,35.51301097869873
190,36.465534925460815
191,20.234370231628418
192,36.99036741256714
193,56.92617988586426
194,26.371572017669678
195,82.16140365600586
196,27.583740234375
197,38.069857120513916
198,26.665287494659424
199,13.057474136352539
200,28.826376914978027
201,47.77770513296127
202,54.70708179473877
203,64.71324920654297
204,75.50478744506836
205,31.91407585144043
206,75.95437431335449
207,48.02022533118725
208,70.49319076538086
209,48.23639814555645
210,84.34522819519043
211,66.65551471710205
212,36.617220640182495
213,30.41105604171753
214,36.67565059661865
215,60.269591331481934
216,37.438631772994995
217,73.17529678344727
218,37.377519607543945
219,36.989442586898804
220,37.420589447021484
221,23.67539119720459
222,37.68682408332825
223,57.641404151916504
224,28.701607704162598
225,79.49234104156494
226,29.63197946548462
227,39.758219718933105
228,28.69241237640381
229,16.879737854003906
230,30.42815351486206
231,49.595905780792236
232,55.57043194770813
233,63.70216226577759
234,73.9330244064331
235,34.050806522369385
236,74.28099060058594
237,49.072348684072495
238,69.5619478225708
239,49.131637036800385
240,82.13069343566895
241,66.31481122970581
242,38.3960223197937
243,30.598979473114014
244,36.960620641708374
245,59.87477517127991
246,38.95379590988159
247,72.86644077301025
248,39.46426606178284
249,37.06650638580322
250,38.00747752189636
251,23.880237579345703
252,37.62226867675781
253,57.23656940460205
254,30.33742618560791
255,79.55507469177246
256,32.20565128326416
257,40.46480369567871
258,29.565904140472412
259,17.396438598632812
260,30.223666191101074
261,48.33627887070179
262,57.15650010108948
263,61.62217998504639
264,76.9493637084961
265,32.67725229263306
266,76.02631187438965
267,47.33834293484688
268,71.89833784103394
269,47.157726645469666
270,83.77035427093506
271,66.50627946853638
272,36.26223635673523
273,29.79114818572998
274,36.238436222076416
275,60.09574842453003
276,36.96422624588013
277,73.04305458068848
278,37.17618370056152
279,36.3531653881073
280,36.87249684333801
281,23.17387104034424
282,37.30195355415344
283,57.37163472175598
284,27.68428373336792
285,79.54452610015869
286,29.236241340637207
287,39.09349250793457
288,27.68866539001465
289,16.418935775756836
290,29.76632308959961
291,48.5720628798008
292,53.438244581222534
293,63.120720863342285
294,73.5328016281128
295,33.48981428146362
296,73.71117210388184
297,48.23904745280743
298,67.81742334365845
299,48.36344439536333
300,81.89115142822266
301,66.82143115997314
302,38.56962203979492
303,30.11383581161499
304,37.44166445732117
305,60.39940023422241
306,39.038673877716064
307,73.39575576782227
308,39.731391191482544
309,36.64608192443848
310,38.266173362731934
311,23.389426231384277
312,38.31673264503479
313,57.53228759765625
314,29.76763343811035
315,80.22708320617676
316,32.216689109802246
317,40.06433629989624
318,29.091861248016357
319,16.637271881103516
320,30.793421745300293
321,48.60596399009228
322,55.76249170303345
323,62.30848503112793
324,77.37334442138672
325,32.732887744903564
326,76.72812366485596
327,47.671976029872894
328,71.07875490188599
329,47.56629355251789
330,85.1359977722168
331,66.26463031768799
332,38.28927683830261
333,30.654333114624023
334,37.53559470176697
335,59.83599328994751
336,38.9910306930542
337,72.80936336517334
338,39.21030521392822
339,37.106624364852905
340,38.4565851688385
341,23.917665481567383
342,38.33925533294678
343,56.98309779167175
344,30.4382586479187
345,79.31286907196045
346,31.875028610229492
347,40.29639959335327
348,30.011438369750977
349,17.268507957458496
350,31.107507705688477
351,48.728636026382446
352,57.58987355232239
353,62.3102502822876
354,77.17728996276855
355,33.50391912460327
356,76.84437847137451
357,48.091636285185814
358,72.54997444152832
359,47.99915997684002
360,84.16962432861328
361,66.09885549545288
362,36.82117581367493
363,30.209172248840332
364,35.95010232925415
365,59.36547803878784
366,37.74904131889343
367,72.8287296295166
368,37.59837341308594
369,36.70850944519043
370,37.156193017959595
371,23.385329246520996
372,36.468350887298584
373,56.16710186004639
374,29.533840656280518
375,79.56255912780762
376,30.168119430541992
377,39.76461338996887
378,29.26968240737915
379,16.623241424560547
380,28.988399505615234
381,47.09583002328873
382,59.77376174926758
383,61.255465507507324
384,77.97681713104248
385,33.47194290161133
386,77.3558521270752
387,47.17836570739746
388,74.25989055633545
389,47.08911234140396
390,84.52565574645996
391,65.5689640045166
392,36.51542901992798
393,28.47196626663208
394,35.84411144256592
395,59.56168270111084
396,36.98324489593506
397,73.88061332702637
398,37.850056171417236
399,35.03917121887207
400,36.08473062515259
401,21.565958976745605
402,36.46749758720398
403,55.05674171447754
404,26.593048095703125
405,80.42185306549072
406,28.28909683227539
407,38.33942127227783
408,26.41888189315796
409,15.30930233001709
410,26.963553428649902
411,43.65255904197693
412,61.9097056388855
413,61.2643461227417
414,73.1552038192749
415,32.3233437538147
416,70.82034301757812
417,46.122554540634155
418,70.26326608657837
419,45.95362973213196
420,80.28944778442383
421,66.54664421081543
422,39.320475339889526
423,30.157390594482422
424,37.438324213027954
425,59.60805344581604
426,39.96870803833008
427,73.61664390563965
428,40.47074246406555
429,36.93368196487427
430,38.7254741191864
431,22.934789657592773
432,37.9308979511261
433,56.46136736869812
434,31.413697242736816
435,80.5856065750122
436,33.241427421569824
437,40.611039876937866
438,30.454240322113037
439,16.324281692504883
440,30.313210487365723
441,47.35067796707153
442,60.55690383911133
443,61.13250160217285
444,81.16655158996582
445,31.88029432296753
446,79.81574535369873
447,46.605836659669876
448,76.68180084228516
449,46.31887650489807
450,87.05612754821777
451,65.81015253067017
452,35.78489112854004
453,30.155261993408203
454,34.07053184509277
455,59.10486888885498
456,36.35459804534912
457,72.71068096160889
458,37.0330445766449
459,37.020954608917236
460,35.162471294403076
461,23.292460441589355
462,34.69303321838379
463,57.71812891960144
464,27.375267505645752
465,78.97899055480957
466,28.95001745223999
467,39.9789605140686
468,26.624467849731445
469,17.781105995178223
470,26.439788818359375
471,47.48100882768631
472,51.97202110290527
473,61.03533697128296
474,72.00617122650146
475,31.1984224319458
476,70.59797716140747
477,46.1561940908432
478,67.17567014694214
479,46.047137439250946
480,77.2965316772461
481,66.24695491790771
482,38.14912033081055
483,29.513404369354248
484,37.05774736404419
485,59.35922956466675
486,38.84885931015015
487,73.22233200073242
488,39.17990469932556
489,36.210275173187256
490,38.116759300231934
491,22.469120979309082
492,37.742425203323364
493,55.90903615951538
494,30.073079109191895
495,80.23878192901611
496,31.85724449157715
497,39.472140312194824
498,29.5826997756958
499,15.623016357421875
500,30.264344215393066
501,46.74021005630493
502,58.53811955451965
503,61.54100275039673
504,78.65089702606201
505,32.07827281951904
506,77.90913391113281
507,46.597495168447495
508,73.61470127105713
509,46.50802141427994
510,85.7554521560669
511,64.95050954818726
512,36.44559359550476
513,31.216896057128906
514,37.622732162475586
515,58.866371870040894
516,37.526315689086914
517,71.33064365386963
518,36.87637710571289
519,37.45014452934265
520,38.15377235412598
521,24.74296474456787
522,38.74989652633667
523,56.18120527267456
524,29.614511489868164
525,76.8528642654419
526,29.33775758743286
527,39.64988565444946
528,30.24001121520996
529,18.321012496948242
530,32.04040861129761
531,49.433339953422546
532,56.25158214569092
533,63.74513912200928
534,71.56800842285156
535,35.45453453063965
536,72.7060432434082
537,49.733611822128296
538,69.2283239364624
539,49.927337408065796
540,78.58995723724365
541,64.13262033462524
542,36.06747579574585
543,30.813355922698975
544,37.10680031776428
545,57.928268909454346
546,37.20703053474426
547,70.29974269866943
548,36.48730516433716
549,36.75531506538391
550,37.75923442840576
551,24.647435188293457
552,38.067819356918335
553,54.75014662742615
554,29.35247039794922
555,76.11811923980713
556,29.17708683013916
557,38.88655686378479
558,30.12443447113037
559,18.167378425598145
560,31.329129695892334
561,47.21951866149902
562,56.25032615661621
563,61.72145318984985
564,73.72204399108887
565,35.552907943725586
566,74.68789672851562
567,48.23863226920366
568,70.34760761260986
569,48.50147670507431
570,79.9489860534668
571,65.95168876647949
572,35.37173938751221
573,29.522948741912842
574,35.42420482635498
575,59.52900838851929
576,36.05572557449341
577,72.50825500488281
578,36.376126527786255
579,36.07645583152771
580,35.960866928100586
581,23.038536071777344
582,36.53083848953247
583,57.09020447731018
584,26.461036205291748
585,78.84057998657227
586,28.110084056854248
587,38.59205389022827
588,26.602882862091064
589,16.655831336975098
590,28.667208194732666
591,47.70710188150406
592,50.74765062332153
593,62.462584018707275
594,72.06327152252197
595,33.209200859069824
596,72.16227149963379
597,47.554020434617996
598,65.77255868911743
599,47.76451148092747
600,79.68020439147949
601,64.97816276550293
602,36.16907501220703
603,30.23237371444702
604,36.666359424591064
605,58.271225452423096
606,37.258315086364746
607,71.77962112426758
608,36.702444076538086
609,36.85506749153137
610,37.52936840057373
611,23.309151649475098
612,37.5932343006134
613,55.41851592063904
614,29.46508026123047
615,77.8174352645874
616,29.410245895385742
617,39.125101804733276
618,29.841603755950928
619,16.842069625854492
620,30.776461601257324
621,47.792216062545776
622,56.7488214969635
623,62.98448181152344
624,72.27222633361816
625,33.37188005447388
626,72.8911485671997
627,48.04048016667366
628,69.90678548812866
629,48.19338105618954
630,79.1846694946289
631,65.86739873886108
632,37.430540800094604
633,30.166354179382324
634,36.54218316078186
635,60.809871196746826
636,37.64903211593628
637,73.44970607757568
638,38.77045154571533
639,36.171632051467896
640,36.59644603729248
641,23.91965103149414
642,37.190497398376465
643,56.97982335090637
644,27.349679946899414
645,79.58400535583496
646,29.29764747619629
647,39.790908336639404
648,26.854466915130615
649,17.859869956970215
650,27.902003288269043
651,46.242751479148865
652,61.43817472457886
653,61.726478576660156
654,71.41485643386841
655,34.094590187072754
656,68.95458126068115
657,47.84193393588066
658,68.3557562828064
659,47.53536714613438
660,78.98240089416504
661,66.4424901008606
662,37.36835503578186
663,29.95425510406494
664,37.052584648132324
665,60.132920265197754
666,37.968605518341064
667,72.86067295074463
668,38.36654090881348
669,36.348262310028076
670,37.68989109992981
671,23.455178260803223
672,38.07364368438721
673,57.16407895088196
674,28.636539459228516
675,79.50170230865479
676,30.648845672607422
677,39.34733748435974
678,28.45891284942627
679,16.63186740875244
680,30.613526344299316
681,48.378828316926956
682,54.3073890209198
683,62.561476707458496
684,75.5844497680664
685,33.59059810638428
686,75.54823780059814
687,48.01717847585678
688,69.24637985229492
689,48.08137093484402
690,83.72934150695801
691,64.83213758468628
692,38.15538740158081
693,30.712928295135498
694,34.174827575683594
695,57.762574195861816
696,38.552873611450195
697,72.05241107940674
698,39.574318170547485
699,37.6464786529541
700,36.05413627624512
701,23.454096794128418
702,34.077476978302
703,56.48361539840698
704,31.056681632995605
705,78.76104354858398
706,32.86703968048096
707,41.33437442779541
708,29.153620719909668
709,18.485355377197266
710,26.245615482330322
711,45.70950400829315
712,57.37236213684082
713,58.47176742553711
714,74.00497341156006
715,28.27620792388916
716,70.77312469482422
717,43.54796326160431
718,71.1418719291687
719,43.01117742061615
720,77.23601245880127
721,64.61571836471558
722,35.44805431365967
723,30.43070125579834
724,37.27308225631714
725,58.697319746017456
726,36.35714077949524
727,70.6681923866272
728,36.11530423164368
729,36.50165319442749
730,37.30888223648071
731,24.450428009033203
732,38.80863618850708
733,56.211266040802
734,27.089494228363037
735,76.10273265838623
736,27.91651439666748
737,38.34812021255493
738,28.118545532226562
739,18.195390701293945
740,31.63606882095337
741,48.71974065899849
742,49.021209955215454
743,63.36382484436035
744,70.2733268737793
745,35.719850063323975
746,71.9157543182373
747,49.27651762962341
748,64.51781415939331
749,49.752340257167816
750,77.44522190093994
751,66.2910532951355
752,34.86471891403198
753,28.8435001373291
754,39.01680636405945
755,58.98855686187744
756,36.57679796218872
757,73.97360801696777
758,35.02938222885132
759,36.38942098617554
760,38.98263645172119
761,20.969624519348145
762,41.07171964645386
763,55.4088077545166
764,27.52906894683838
765,79.19556427001953
766,26.156920909881592
767,37.530964851379395
768,29.640422344207764
769,13.655156135559082
770,34.13528823852539
771,50.38889104127884
772,54.68771839141846
773,68.65678310394287
774,72.54282474517822
775,35.524271965026855
776,76.27268600463867
777,51.99950087070465
778,71.00130987167358
779,52.701841592788696
780,81.23135375976562
781,66.48198938369751
782,37.388633251190186
783,28.987871646881104
784,36.821335315704346
785,59.54316759109497
786,38.09786581993103
787,73.54999923706055
788,38.421794414520264
789,35.834439754486084
790,37.68089246749878
791,21.885108947753906
792,37.71880745887756
793,56.10230112075806
794,28.878559112548828
795,80.53552722930908
796,30.763116359710693
797,38.85554122924805
798,28.646206855773926
799,14.932682991027832
800,30.125226974487305
801,46.91155117750168
802,56.45287585258484
803,62.39834117889404
804,77.02680587768555
805,31.99701976776123
806,76.70559024810791
807,46.90647420287132
808,71.48119783401489
809,46.94224065542221
810,84.949951171875
811,66.81107425689697
812,36.46357440948486
813,28.804000854492188
814,36.45562219619751
815,60.097028732299805
816,37.08670663833618
817,73.71182441711426
818,37.55776262283325
819,35.65434122085571
820,36.981998920440674
821,21.9058256149292
822,37.65061855316162
823,57.04118371009827
824,27.147528648376465
825,80.49485492706299
826,29.36862087249756
827,38.4346718788147
828,27.152684211730957
829,14.997828483581543
830,29.82981777191162
831,47.79476326704025
832,52.41194128990173
833,63.34541130065918
834,74.44053554534912
835,32.441524028778076
836,74.58219337463379
837,47.63834264874458
838,67.6767225265503
839,47.816249683499336
840,83.21661758422852
841,66.48386764526367
842,36.75500750541687
843,29.4813551902771
844,36.52000451087952
845,59.66864991188049
846,37.73199248313904
847,73.28897380828857
848,37.57317852973938
849,35.98033905029297
850,37.47444033622742
851,22.68720531463623
852,37.24788451194763
853,55.7843542098999
854,28.708155155181885
855,80.19429588317871
856,29.666497707366943
857,38.98030185699463
858,28.81398296356201
859,15.499268531799316
860,29.457258224487305
861,46.554745852947235
862,59.3735089302063
863,61.4697961807251
864,80.70905685424805
865,34.24690389633179
866,80.52527618408203
867,47.39110332727432
868,75.57979488372803
869,47.438634887337685
870,87.70761394500732
871,65.31753587722778
872,36.19888114929199
873,30.508934497833252
874,36.95073366165161
875,58.874329805374146
876,37.33155870437622
877,71.77043867111206
878,36.66699743270874
879,36.79314851760864
880,37.73095393180847
881,23.949342727661133
882,37.87673020362854
883,55.62279224395752
884,29.286336421966553
885,77.88163661956787
886,29.192444801330566
887,39.17428493499756
888,29.832409858703613
889,17.140714645385742
890,30.94888687133789
891,47.981803715229034
892,57.777395725250244
893,62.64005184173584
894,75.00622272491455
895,35.09259080886841
896,75.79951286315918
897,48.6558633595705
898,71.8219542503357
899,48.83036783337593
900,82.0722713470459
901,66.34362745285034
902,38.731849193573
903,30.074830055236816
904,37.546414375305176
905,59.521480321884155
906,39.418052673339844
907,73.32016181945801
908,39.78293037414551
909,36.831542015075684
910,38.61230993270874
911,22.944188117980957
912,38.260140895843506
913,56.468414068222046
914,30.788752555847168
915,80.06882572174072
916,32.4693603515625
917,40.17316675186157
918,30.16063356399536
919,16.31520366668701
920,30.83951711654663
921,47.80935591459274
922,58.62018013000488
923,61.99537897109985
924,78.63827133178711
925,32.20863103866577
926,77.90168952941895
927,47.18871206045151
928,74.13125896453857
929,47.03685700893402
930,85.21683311462402
931,66.07342529296875
932,37.04968857765198
933,30.526838779449463
934,36.98642921447754
935,59.983612060546875
936,37.726773262023926
937,72.23221778869629
938,37.88709211349487
939,36.71304488182068
940,37.62153768539429
941,24.24479913711548
942,37.99057745933533
943,57.19419050216675
944,28.830087661743164
945,78.62574291229248
946,30.33484411239624
947,39.55418372154236
948,28.791893005371094
949,17.50758934020996
950,30.805240631103516
951,48.84963512420654
952,54.457557678222656
953,62.603854179382324
954,74.24939060211182
955,34.37050724029541
956,74.4569263458252
957,48.50498007237911
958,68.6131010055542
959,48.58780163526535
960,82.29923343658447
961,65.15005159378052
962,35.96556901931763
963,29.40111207962036
964,36.040663719177246
965,59.01403570175171
966,36.42465305328369
967,71.41511678695679
968,37.154128074645996
969,35.632319927215576
970,36.304954290390015
971,23.352416038513184
972,37.2946572303772
973,56.54057192802429
974,26.343087673187256
975,77.72182559967041
976,28.964056491851807
977,38.13180756568909
978,26.49859857559204
979,17.193775177001953
980,29.443121910095215
981,46.868199706077576
982,47.609596967697144
983,61.546475887298584
984,71.48510885238647
985,33.0811243057251
986,71.55839824676514
987,46.824362486600876
988,63.314902782440186
989,47.118015825748444
990,78.87593936920166
991,65.73563575744629
992,37.57536721229553
993,30.77961301803589
994,37.201661109924316
995,61.26689386367798
996,37.73638343811035
997,72.88404178619385
998,38.85186195373535
999,36.33260750770569
1000,36.95195031166077
1001,25.058376789093018
